1.72, 0.243458, -0.713487, -1.157637e+00
1.73, 0.244181, -0.71225, -1.157582e+00
1.74, 0.244717, -0.711988, -1.157667e+00
1.75, 0.244205, -0.71089, -1.157815e+00
1.76, 0.24354, -0.708892, -1.157888e+00
1.77, 0.243771, -0.708234, -1.158104e+00
1.78, 0.243882, -0.707159, -1.158077e+00
1.79, 0.243695, -0.706714, -1.158217e+00
1.8, 0.243271, -0.705759, -1.158361e+00
1.81, 0.243894, -0.704504, -1.158496e+00
1.82, 0.243663, -0.703253, -1.158555e+00
1.83, 0.243421, -0.702436, -1.158613e+00
1.84, 0.24188, -0.701436, -1.159045e+00
1.85, 0.242127, -0.701102, -1.159050e+00
1.86, 0.242797, -0.699448, -1.159009e+00
1.87, 0.242846, -0.698785, -1.159189e+00
1.88, 0.242621, -0.697608, -1.159230e+00
1.89, 0.241133, -0.69643, -1.159467e+00
1.9, 0.240085, -0.696157, -1.159715e+00
1.91, 0.240194, -0.695206, -1.159753e+00
1.92, 0.240846, -0.693932, -1.159714e+00
1.93, 0.240359, -0.692476, -1.159802e+00
1.94, 0.241132, -0.691636, -1.159745e+00
1.95, 0.238657, -0.690531, -1.160157e+00
1.96, 0.238281, -0.689745, -1.160479e+00
1.97, 0.237713, -0.688519, -1.160632e+00
1.98, 0.238038, -0.687259, -1.160546e+00
1.99, 0.237096, -0.686221, -1.160933e+00
2, 0.236641, -0.68511, -1.161176e+00
2.01, 0.23618, -0.684628, -1.161508e+00
2.02, 0.236245, -0.684794, -1.161738e+00
2.03, 0.234627, -0.682491, -1.162097e+00
2.04, 0.23476, -0.681076, -1.162232e+00
2.05, 0.233647, -0.681566, -1.162765e+00
2.06, 0.233158, -0.679316, -1.163087e+00
2.07, 0.232475, -0.677148, -1.163271e+00
2.08, 0.23255, -0.676178, -1.163357e+00
2.09, 0.232002, -0.676664, -1.163968e+00
2.1, 0.229498, -0.67369, -1.164384e+00
2.11, 0.229682, -0.671931, -1.164511e+00
2.12, 0.228989, -0.673074, -1.164978e+00
2.13, 0.228389, -0.671036, -1.165323e+00
2.14, 0.228089, -0.671093, -1.165719e+00
2.15, 0.228295, -0.670103, -1.165762e+00
2.16, 0.226462, -0.668883, -1.166288e+00
2.17, 0.22524, -0.665662, -1.166368e+00
2.18, 0.226342, -0.665978, -1.166386e+00
2.19, 0.22383, -0.664181, -1.166939e+00
2.2, 0.222689, -0.665165, -1.167098e+00
2.21, 0.221181, -0.664117, -1.167501e+00
2.22, 0.221565, -0.66285, -1.167454e+00
2.23, 0.220039, -0.660021, -1.167723e+00
2.24, 0.221337, -0.65999, -1.167653e+00
2.25, 0.218202, -0.659516, -1.168362e+00
2.26, 0.21716, -0.656652, -1.168256e+00
2.27, 0.216487, -0.65577, -1.168406e+00
2.28, 0.217262, -0.654361, -1.168263e+00
2.29, 0.215687, -0.652773, -1.168485e+00
2.3, 0.214305, -0.652775, -1.168809e+00
2.31, 0.214132, -0.653194, -1.169043e+00
2.32, 0.213722, -0.65274, -1.169084e+00
2.33, 0.213055, -0.651722, -1.169509e+00
2.34, 0.212013, -0.650586, -1.169764e+00
2.35, 0.211597, -0.649383, -1.169940e+00
2.36, 0.210614, -0.648255, -1.169938e+00
2.37, 0.210496, -0.646346, -1.170120e+00
2.38, 0.209296, -0.645896, -1.170414e+00
2.39, 0.208883, -0.644833, -1.170531e+00
2.4, 0.209201, -0.644823, -1.170722e+00
2.41, 0.209101, -0.64392, -1.170623e+00
2.42, 0.208885, -0.642901, -1.170940e+00
2.43, 0.208923, -0.642183, -1.171183e+00
2.44, 0.208671, -0.641504, -1.171278e+00
2.45, 0.208361, -0.640212, -1.171473e+00
2.46, 0.207254, -0.639856, -1.171679e+00
2.47, 0.207128, -0.638718, -1.171851e+00
2.48, 0.207186, -0.638651, -1.171922e+00
2.49, 0.20731, -0.637779, -1.171917e+00
2.5, 0.206788, -0.6369, -1.172266e+00
2.51, 0.206922, -0.635744, -1.172222e+00
2.52, 0.206042, -0.635031, -1.172520e+00
2.53, 0.206808, -0.634708, -1.172475e+00
2.54, 0.206726, -0.63415, -1.172535e+00
2.55, 0.205404, -0.633247, -1.172817e+00
2.56, 0.205576, -0.632821, -1.172723e+00
2.57, 0.205376, -0.632628, -1.172691e+00
2.58, 0.204955, -0.631898, -1.172624e+00
2.59, 0.204186, -0.631488, -1.172759e+00
2.6, 0.205268, -0.631404, -1.172419e+00
2.61, 0.204671, -0.630405, -1.172418e+00
2.62, 0.203944, -0.630188, -1.172343e+00
2.63, 0.203998, -0.630044, -1.172182e+00
2.64, 0.203726, -0.62944, -1.172014e+00
2.65, 0.204354, -0.628756, -1.171620e+00
2.66, 0.203573, -0.628004, -1.171670e+00
2.67, 0.203052, -0.627967, -1.171749e+00
2.68, 0.202649, -0.627195, -1.171445e+00
2.69, 0.203646, -0.627362, -1.170756e+00
2.7, 0.20209, -0.62565, -1.171062e+00
2.71, 0.202474, -0.624894, -1.170777e+00
2.72, 0.202048, -0.624615, -1.170677e+00
2.73, 0.201574, -0.623635, -1.170457e+00
2.74, 0.201356, -0.622622, -1.170422e+00
2.75, 0.202294, -0.623023, -1.169876e+00
2.76, 0.201571, -0.621397, -1.169718e+00
2.77, 0.201163, -0.620602, -1.169529e+00
2.78, 0.201289, -0.619802, -1.169310e+00
2.79, 0.201618, -0.619294, -1.168987e+00
2.8, 0.2013, -0.618121, -1.168533e+00
2.81, 0.201245, -0.617493, -1.168323e+00
2.82, 0.200634, -0.616342, -1.168220e+00
2.83, 0.201601, -0.615751, -1.167725e+00
2.84, 0.201548, -0.61463, -1.167381e+00
2.85, 0.201789, -0.613334, -1.167079e+00
2.86, 0.201122, -0.612423, -1.167003e+00
2.87, 0.201475, -0.611155, -1.166829e+00
2.88, 0.201836, -0.610477, -1.166728e+00
2.89, 0.201159, -0.609271, -1.166915e+00
2.9, 0.202189, -0.608402, -1.166656e+00
2.91, 0.202133, -0.605871, -1.166283e+00
2.92, 0.202865, -0.604493, -1.166063e+00
2.93, 0.203845, -0.603592, -1.165984e+00
2.94, 0.202279, -0.602406, -1.166254e+00
2.95, 0.204146, -0.601286, -1.165964e+00
2.96, 0.202202, -0.599469, -1.166255e+00
2.97, 0.203946, -0.598714, -1.166095e+00
2.98, 0.207445, -0.597376, -1.165438e+00
2.99, 0.204778, -0.596119, -1.165957e+00
3, 0.2054, -0.59516, -1.165997e+00
3.01, 0.2057, -0.593913, -1.166032e+00
3.02, 0.205455, -0.592454, -1.166104e+00
3.03, 0.205802, -0.59132, -1.166203e+00
3.04, 0.206404, -0.590415, -1.166040e+00
3.05, 0.207008, -0.589169, -1.166038e+00
3.06, 0.20728, -0.587799, -1.166046e+00
3.07, 0.207281, -0.586726, -1.166418e+00
3.08, 0.206978, -0.585324, -1.166498e+00
3.09, 0.207886, -0.584034, -1.166411e+00
3.1, 0.208304, -0.582942, -1.166533e+00
3.11, 0.208509, -0.581748, -1.166748e+00
3.12, 0.209, -0.579425, -1.166651e+00
3.13, 0.209532, -0.578245, -1.166634e+00
3.14, 0.209792, -0.577171, -1.166642e+00
3.15, 0.209415, -0.576056, -1.167005e+00
3.16, 0.208568, -0.574438, -1.167176e+00
3.17, 0.213873, -0.574288, -1.166054e+00
3.18, 0.209181, -0.572255, -1.167248e+00
3.19, 0.210881, -0.571378, -1.167098e+00
3.2, 0.211719, -0.570045, -1.166959e+00
3.21, 0.212551, -0.570596, -1.167324e+00
3.22, 0.213517, -0.569505, -1.167280e+00
3.23, 0.215423, -0.568996, -1.166889e+00
3.24, 0.214527, -0.567002, -1.167142e+00
3.25, 0.212439, -0.565161, -1.167407e+00
3.26, 0.215245, -0.564342, -1.167324e+00
3.27, 0.215212, -0.562621, -1.167181e+00
3.28, 0.215128, -0.561535, -1.167480e+00
3.29, 0.215737, -0.560711, -1.167396e+00
3.3, 0.218784, -0.559262, -1.167241e+00
3.31, 0.214818, -0.558209, -1.168163e+00
3.32, 0.217553, -0.559251, -1.167937e+00
3.33, 0.217294, -0.556631, -1.168006e+00
3.34, 0.218876, -0.556558, -1.167868e+00
3.35, 0.218312, -0.554055, -1.168412e+00
3.36, 0.218796, -0.553153, -1.168460e+00
3.37, 0.218725, -0.552987, -1.168740e+00
3.38, 0.223428, -0.552531, -1.167584e+00
3.39, 0.220107, -0.550955, -1.168571e+00
3.4, 0.220111, -0.549954, -1.168789e+00
3.41, 0.220024, -0.548152, -1.169091e+00
3.42, 0.220738, -0.547427, -1.169188e+00
3.43, 0.220211, -0.545864, -1.169346e+00
3.44, 0.220214, -0.545474, -1.169575e+00
3.45, 0.220764, -0.544041, -1.169831e+00
3.46, 0.221959, -0.543506, -1.169691e+00
3.47, 0.221492, -0.542058, -1.170170e+00
3.48, 0.223312, -0.541325, -1.169941e+00
3.49, 0.224127, -0.540863, -1.169941e+00
3.5, 0.222356, -0.539205, -1.170446e+00
3.51, 0.223527, -0.538373, -1.170698e+00
3.52, 0.225598, -0.538235, -1.170300e+00
3.53, 0.222219, -0.536409, -1.171323e+00
3.54, 0.225741, -0.535936, -1.170861e+00
3.55, 0.226547, -0.535436, -1.170906e+00
3.56, 0.227296, -0.534734, -1.171032e+00
3.57, 0.225221, -0.53329, -1.171677e+00
3.58, 0.226082, -0.531731, -1.171475e+00
3.59, 0.228054, -0.531391, -1.171206e+00
3.6, 0.22737, -0.530201, -1.171608e+00
3.61, 0.227879, -0.529426, -1.171622e+00
3.62, 0.23055, -0.528949, -1.171123e+00
3.63, 0.232069, -0.528218, -1.170977e+00
3.64, 0.232048, -0.527753, -1.171080e+00
3.65, 0.227464, -0.525766, -1.171845e+00
3.66, 0.229053, -0.52575, -1.171716e+00
3.67, 0.230415, -0.524949, -1.171522e+00
3.68, 0.22952, -0.524144, -1.171757e+00
3.69, 0.229425, -0.523518, -1.171788e+00
3.7, 0.229892, -0.522228, -1.171899e+00
3.71, 0.231297, -0.52214, -1.171618e+00
3.72, 0.231451, -0.521183, -1.171735e+00
3.73, 0.232547, -0.520528, -1.171472e+00
3.74, 0.231848, -0.52063, -1.171729e+00
3.75, 0.232209, -0.52012, -1.171519e+00
3.76, 0.231831, -0.519088, -1.171547e+00
3.77, 0.232043, -0.517987, -1.171190e+00
3.78, 0.230811, -0.516212, -1.171225e+00
3.79, 0.232605, -0.516764, -1.171091e+00
3.8, 0.235019, -0.514267, -1.169735e+00
3.81, 0.23249, -0.515312, -1.170674e+00
3.82, 0.232438, -0.514202, -1.170637e+00
3.83, 0.232888, -0.514031, -1.170411e+00
3.84, 0.233256, -0.512649, -1.169841e+00
3.85, 0.232633, -0.51197, -1.170082e+00
3.86, 0.233187, -0.511359, -1.169839e+00
3.87, 0.232896, -0.509182, -1.169744e+00
3.88, 0.231951, -0.508197, -1.169771e+00
3.89, 0.23247, -0.508655, -1.169670e+00
3.9, 0.231232, -0.507051, -1.169803e+00
3.91, 0.232957, -0.506623, -1.169435e+00
3.92, 0.230195, -0.504978, -1.169699e+00
3.93, 0.230867, -0.504094, -1.169404e+00
3.94, 0.2306, -0.503245, -1.169306e+00
3.95, 0.230643, -0.501959, -1.169127e+00
3.96, 0.230504, -0.501138, -1.168983e+00
3.97, 0.230731, -0.500521, -1.168707e+00
3.98, 0.229997, -0.499237, -1.168754e+00
3.99, 0.230247, -0.498215, -1.168534e+00
4, 0.231443, -0.497706, -1.168202e+00
4.01, 0.229719, -0.495798, -1.168192e+00
4.02, 0.230413, -0.495541, -1.167999e+00
4.03, 0.229894, -0.493909, -1.167794e+00
4.04, 0.229231, -0.492736, -1.167579e+00
4.05, 0.230155, -0.49226, -1.167139e+00
4.06, 0.230087, -0.491288, -1.166992e+00
4.07, 0.230531, -0.490106, -1.166844e+00
4.08, 0.230248, -0.489458, -1.166444e+00
4.09, 0.229668, -0.488552, -1.166527e+00
4.1, 0.228823, -0.4859, -1.166288e+00
4.11, 0.226795, -0.484746, -1.166505e+00
4.12, 0.227524, -0.48476, -1.166319e+00
4.13, 0.228118, -0.482681, -1.165812e+00
4.14, 0.228134, -0.482021, -1.165619e+00
4.15, 0.229401, -0.481335, -1.165093e+00
4.16, 0.227568, -0.480118, -1.165127e+00
4.17, 0.227307, -0.479237, -1.164930e+00
4.18, 0.226862, -0.478568, -1.164606e+00
4.19, 0.227957, -0.477412, -1.164302e+00
4.2, 0.226065, -0.476472, -1.164365e+00
4.21, 0.227103, -0.475827, -1.163859e+00
4.22, 0.224838, -0.47457, -1.163836e+00
4.23, 0.226307, -0.474103, -1.163309e+00
4.24, 0.224361, -0.473091, -1.163286e+00
4.25, 0.223792, -0.472101, -1.163042e+00
4.26, 0.224328, -0.471681, -1.162644e+00
4.27, 0.224485, -0.47074, -1.162114e+00
4.28, 0.222842, -0.470068, -1.162079e+00
4.29, 0.222641, -0.469457, -1.161810e+00
4.3, 0.222098, -0.468544, -1.161384e+00
4.31, 0.224569, -0.468106, -1.160452e+00
4.32, 0.221506, -0.467886, -1.160695e+00
4.33, 0.221242, -0.466915, -1.160166e+00
4.34, 0.220781, -0.467955, -1.159929e+00
4.35, 0.220717, -0.468619, -1.159726e+00
4.36, 0.216998, -0.466581, -1.159931e+00
4.37, 0.219728, -0.467626, -1.158622e+00
4.38, 0.218727, -0.466291, -1.158159e+00
4.39, 0.216534, -0.464864, -1.158034e+00
4.4, 0.214053, -0.464721, -1.158013e+00
4.41, 0.214256, -0.464948, -1.157637e+00
4.42, 0.215851, -0.463743, -1.156159e+00
4.43, 0.212818, -0.46368, -1.155777e+00
4.44, 0.211814, -0.463311, -1.155415e+00
4.45, 0.207833, -0.461498, -1.155628e+00
4.46, 0.208616, -0.461553, -1.154853e+00
4.47, 0.207298, -0.461842, -1.154545e+00
4.48, 0.20649, -0.461324, -1.153971e+00
4.49, 0.205261, -0.461863, -1.153465e+00
4.5, 0.204319, -0.461161, -1.153101e+00
4.51, 0.202488, -0.461139, -1.152759e+00
4.52, 0.201013, -0.461308, -1.152486e+00
4.53, 0.197789, -0.460301, -1.152239e+00
4.54, 0.198378, -0.460077, -1.151451e+00
4.55, 0.197356, -0.460469, -1.151008e+00
4.56, 0.196322, -0.461576, -1.150841e+00
4.57, 0.194828, -0.461391, -1.150436e+00
4.58, 0.193616, -0.461413, -1.150160e+00
4.59, 0.192428, -0.461177, -1.149754e+00
4.6, 0.191142, -0.460842, -1.149359e+00
4.61, 0.189563, -0.462081, -1.148982e+00
4.62, 0.187288, -0.461121, -1.148897e+00
4.63, 0.187123, -0.461329, -1.148406e+00
4.64, 0.185396, -0.461106, -1.148135e+00
4.65, 0.184172, -0.461238, -1.147849e+00
4.66, 0.182637, -0.461122, -1.147536e+00
4.67, 0.180907, -0.461855, -1.147222e+00
4.68, 0.17979, -0.46231, -1.147047e+00
4.69, 0.179114, -0.462913, -1.146951e+00
4.7, 0.176971, -0.462859, -1.146707e+00
4.71, 0.17628, -0.46219, -1.146397e+00
4.72, 0.175526, -0.46368, -1.146125e+00
4.73, 0.173519, -0.463155, -1.145902e+00
4.74, 0.17379, -0.463644, -1.145527e+00
4.75, 0.172437, -0.46341, -1.145240e+00
4.76, 0.171288, -0.46401, -1.145068e+00
4.77, 0.169621, -0.464125, -1.144949e+00
4.78, 0.169065, -0.464534, -1.144784e+00
4.79, 0.168812, -0.465406, -1.144593e+00
4.8, 0.167031, -0.46565, -1.144425e+00
4.81, 0.165619, -0.467115, -1.144398e+00
4.82, 0.164807, -0.466975, -1.144272e+00
4.83, 0.163785, -0.466919, -1.144130e+00
4.84, 0.162383, -0.467352, -1.144113e+00
4.85, 0.160806, -0.467547, -1.144043e+00
4.86, 0.159856, -0.46787, -1.143918e+00
4.87, 0.158213, -0.469382, -1.143895e+00
4.88, 0.157283, -0.469227, -1.143863e+00
4.89, 0.155785, -0.46921, -1.143722e+00
4.9, 0.154415, -0.46951, -1.143503e+00
4.91, 0.153089, -0.470783, -1.143502e+00
4.92, 0.152343, -0.47003, -1.143294e+00
4.93, 0.150892, -0.470842, -1.143287e+00
4.94, 0.149198, -0.470962, -1.143299e+00
4.95, 0.148912, -0.471252, -1.143001e+00
4.96, 0.147193, -0.472441, -1.142961e+00
4.97, 0.14638, -0.471997, -1.142798e+00
4.98, 0.144826, -0.472409, -1.142762e+00
4.99, 0.143186, -0.472934, -1.142627e+00
5, 0.141907, -0.473246, -1.142506e+00
5.01, 0.140439, -0.473728, -1.142364e+00
5.02, 0.139658, -0.474456, -1.142214e+00
5.03, 0.138049, -0.47481, -1.142219e+00
5.04, 0.136945, -0.475404, -1.142098e+00
5.05, 0.135749, -0.475517, -1.141924e+00
5.06, 0.134292, -0.47574, -1.141805e+00
5.07, 0.133025, -0.476642, -1.141696e+00
5.08, 0.131946, -0.477336, -1.141571e+00
5.09, 0.130402, -0.477745, -1.141447e+00
5.1, 0.12923, -0.478195, -1.141287e+00
5.11, 0.127733, -0.478303, -1.141103e+00
5.12, 0.127001, -0.478729, -1.141027e+00
5.13, 0.126066, -0.478645, -1.140846e+00
5.14, 0.124924, -0.479307, -1.140661e+00
5.15, 0.123767, -0.479682, -1.140427e+00
5.16, 0.122156, -0.480072, -1.140263e+00
5.17, 0.120626, -0.480747, -1.140338e+00
5.18, 0.118843, -0.481249, -1.140182e+00
5.19, 0.11814, -0.482008, -1.140088e+00
5.2, 0.11637, -0.482455, -1.140014e+00
5.21, 0.115277, -0.48303, -1.139829e+00
5.22, 0.11403, -0.484064, -1.139987e+00
5.23, 0.112559, -0.484683, -1.140000e+00
5.24, 0.111595, -0.485147, -1.139929e+00
5.25, 0.110538, -0.485712, -1.139783e+00
5.26, 0.108816, -0.485058, -1.139458e+00
5.27, 0.107565, -0.486152, -1.139380e+00
5.28, 0.106385, -0.487059, -1.139407e+00
5.29, 0.105435, -0.487139, -1.139288e+00
5.3, 0.104204, -0.487939, -1.139267e+00
5.31, 0.103945, -0.48865, -1.139095e+00
5.32, 0.102342, -0.489277, -1.139092e+00
5.33, 0.101564, -0.490067, -1.139082e+00
5.34, 0.100656, -0.490636, -1.138987e+00
5.35, 0.0991217, -0.49119, -1.139008e+00
5.36, 0.09785, -0.491195, -1.138821e+00
5.37, 0.0972577, -0.491987, -1.138620e+00
5.38, 0.0959915, -0.493145, -1.138822e+00
5.39, 0.0952342, -0.493409, -1.138605e+00
5.4, 0.094013, -0.494254, -1.138578e+00
5.41, 0.0922249, -0.493568, -1.138202e+00
5.42, 0.092071, -0.495566, -1.138631e+00
5.43, 0.0907101, -0.497001, -1.138969e+00
5.44, 0.0904005, -0.498072, -1.138956e+00
5.45, 0.0904444, -0.499163, -1.138869e+00
5.46, 0.0887242, -0.499859, -1.138738e+00
5.47, 0.0880166, -0.500589, -1.138643e+00
5.48, 0.0864461, -0.502298, -1.138771e+00
5.49, 0.0851346, -0.502104, -1.138735e+00
5.5, 0.0844789, -0.503846, -1.138752e+00
5.51, 0.0834391, -0.50387, -1.138765e+00
5.52, 0.0828638, -0.50484, -1.138701e+00
5.53, 0.0818665, -0.505432, -1.138683e+00
5.54, 0.0799224, -0.506906, -1.138710e+00
5.55, 0.0793882, -0.506872, -1.138536e+00
5.56, 0.0783773, -0.508213, -1.138442e+00
5.57, 0.0772121, -0.509484, -1.138357e+00
5.58, 0.0765458, -0.511, -1.138366e+00
